"device_id","date","hour","battery_level","notifications","session_count"
"11091721ea79dbdf","2016-05-21",10,NA,5,1
"11091721ea79dbdf","2016-05-21",13,NA,20,NA
"11091721ea79dbdf","2016-05-21",20,NA,1,8
"11091721ea79dbdf","2016-05-23",16,NA,1,NA
"11091721ea79dbdf","2016-05-25",12,NA,4,3
"11091721ea79dbdf","2016-05-26",16,NA,14,2
"11091721ea79dbdf","2016-05-28",4,NA,3,7
"11091721ea79dbdf","2016-05-28",8,NA,1,NA
"11091721ea79dbdf","2016-05-28",9,NA,3,2
"11091721ea79dbdf","2016-05-28",15,NA,2,2
"11091721ea79dbdf","2016-05-29",9,NA,2,9
"11091721ea79dbdf","2016-05-29",12,NA,2,8
"11091721ea79dbdf","2016-05-30",7,NA,10,2
"11091721ea79dbdf","2016-05-30",10,NA,2,3
"11091721ea79dbdf","2016-05-31",11,NA,3,10
"11091721ea79dbdf","2016-06-02",6,NA,29,4
"11091721ea79dbdf","2016-06-02",10,NA,12,1
"11091721ea79dbdf","2016-06-02",11,NA,4,3
"11091721ea79dbdf","2016-06-02",16,NA,1,NA
"11091721ea79dbdf","2016-06-03",9,NA,11,6
"11091721ea79dbdf","2016-06-03",14,NA,2,NA
"11091721ea79dbdf","2016-06-04",5,NA,3,9
"11091721ea79dbdf","2016-06-04",13,NA,2,9
"11091721ea79dbdf","2016-06-04",20,NA,1,19
"11091721ea79dbdf","2016-06-06",9,NA,8,9
"11091721ea79dbdf","2016-06-06",11,NA,9,5
"11091721ea79dbdf","2016-06-06",14,NA,9,22
"11091721ea79dbdf","2016-06-06",16,NA,10,NA
"11091721ea79dbdf","2016-06-07",6,NA,4,1
"11091721ea79dbdf","2016-06-07",8,NA,6,3
"11091721ea79dbdf","2016-06-07",10,NA,3,6
"11091721ea79dbdf","2016-06-07",12,NA,9,2
"11091721ea79dbdf","2016-06-07",15,NA,9,6
"11091721ea79dbdf","2016-06-08",13,NA,14,46
"11091721ea79dbdf","2016-06-08",18,NA,3,10
"11091721ea79dbdf","2016-06-09",6,NA,15,14
"11091721ea79dbdf","2016-06-09",13,NA,14,3
"11091721ea79dbdf","2016-06-09",15,NA,10,31
"11091721ea79dbdf","2016-06-09",17,NA,2,20
"11091721ea79dbdf","2016-06-10",6,NA,13,6
"11091721ea79dbdf","2016-06-10",8,NA,8,4
"11091721ea79dbdf","2016-06-10",13,NA,11,17
"11091721ea79dbdf","2016-06-10",15,NA,2,11
"11091721ea79dbdf","2016-06-10",17,NA,1,4
"11091721ea79dbdf","2016-06-11",6,NA,6,1
"11091721ea79dbdf","2016-06-11",8,NA,3,8
"11091721ea79dbdf","2016-06-11",14,NA,9,8
"11091721ea79dbdf","2016-06-11",19,NA,1,6
"11091721ea79dbdf","2016-06-13",10,NA,13,3
"11091721ea79dbdf","2016-06-13",12,NA,10,8
"11091721ea79dbdf","2016-06-13",16,NA,6,6
"11091721ea79dbdf","2016-06-14",6,NA,9,9
"11091721ea79dbdf","2016-06-14",8,NA,11,4
"11091721ea79dbdf","2016-06-14",11,NA,6,14
"11091721ea79dbdf","2016-06-14",13,NA,20,1
"11091721ea79dbdf","2016-06-15",5,NA,16,7
"11091721ea79dbdf","2016-06-15",7,NA,6,3
"11091721ea79dbdf","2016-06-15",10,NA,17,4
"11091721ea79dbdf","2016-06-15",12,NA,10,2
"11091721ea79dbdf","2016-06-15",17,NA,4,5
"11091721ea79dbdf","2016-06-16",8,NA,14,10
"11091721ea79dbdf","2016-06-17",10,NA,11,2
"11091721ea79dbdf","2016-06-17",13,NA,11,NA
"11091721ea79dbdf","2016-06-17",15,NA,8,5
"11091721ea79dbdf","2016-06-17",18,NA,1,7
"11091721ea79dbdf","2016-06-18",6,NA,10,4
"11091721ea79dbdf","2016-06-18",9,NA,5,1
"11091721ea79dbdf","2016-06-18",12,NA,2,7
"11091721ea79dbdf","2016-06-19",16,NA,2,13
"11091721ea79dbdf","2016-06-21",6,NA,8,1
"11091721ea79dbdf","2016-06-21",9,NA,16,5
"11091721ea79dbdf","2016-06-21",11,NA,9,3
"11091721ea79dbdf","2016-06-21",14,NA,6,8
"11091721ea79dbdf","2016-06-22",7,NA,7,22
"11091721ea79dbdf","2016-06-22",10,NA,28,2
"11091721ea79dbdf","2016-06-22",13,NA,10,4
"11091721ea79dbdf","2016-06-22",17,NA,2,17
"11091721ea79dbdf","2016-06-22",19,NA,1,4
"13e509c14dd1a12b","2016-01-14",5,NA,10,NA
"13e509c14dd1a12b","2016-01-14",6,NA,61,NA
"13e509c14dd1a12b","2016-01-14",7,NA,26,NA
"13e509c14dd1a12b","2016-01-14",8,NA,42,NA
"13e509c14dd1a12b","2016-01-14",9,NA,1,NA
"13e509c14dd1a12b","2016-01-14",10,NA,3,NA
"13e509c14dd1a12b","2016-01-14",11,NA,11,1
"13e509c14dd1a12b","2016-01-14",12,NA,3,35
"13e509c14dd1a12b","2016-01-14",13,NA,24,6
"13e509c14dd1a12b","2016-01-27",10,NA,1,NA
"13e509c14dd1a12b","2016-02-04",15,NA,2,NA
"13e509c14dd1a12b","2016-02-04",22,NA,2,NA
"13e509c14dd1a12b","2016-02-05",14,NA,25,NA
"13e509c14dd1a12b","2016-02-05",17,NA,43,3
"13e509c14dd1a12b","2016-02-05",19,NA,29,NA
"13e509c14dd1a12b","2016-02-05",21,NA,7,NA
"13e509c14dd1a12b","2016-02-07",11,NA,1,NA
"13e509c14dd1a12b","2016-02-26",5,NA,18,NA
"13e509c14dd1a12b","2016-02-26",15,NA,2,NA
"13e509c14dd1a12b","2016-02-26",16,NA,43,NA
"13e509c14dd1a12b","2016-02-26",18,NA,34,NA
"13e509c14dd1a12b","2016-03-02",20,NA,53,NA
"10a38b2ac882353c","2016-01-22",1,NA,NA,1
"10a38b2ac882353c","2016-01-22",7,NA,NA,1
"10a38b2ac882353c","2016-01-22",16,NA,NA,3
"10a38b2ac882353c","2016-01-22",19,NA,NA,3
"10a38b2ac882353c","2016-01-22",20,NA,NA,3
"11091721ea79dbdf","2016-04-25",18,NA,NA,4
"11091721ea79dbdf","2016-05-06",10,NA,NA,3
"11091721ea79dbdf","2016-05-08",17,NA,NA,11
"11091721ea79dbdf","2016-05-10",17,NA,NA,1
"11091721ea79dbdf","2016-05-14",13,NA,NA,5
"11091721ea79dbdf","2016-05-17",18,NA,NA,1
"11091721ea79dbdf","2016-05-28",19,NA,NA,26
"11091721ea79dbdf","2016-05-30",19,NA,NA,2
"11091721ea79dbdf","2016-06-04",9,NA,NA,5
"11091721ea79dbdf","2016-06-04",11,NA,NA,11
"11091721ea79dbdf","2016-06-13",18,NA,NA,7
"11091721ea79dbdf","2016-06-17",21,NA,NA,7
"11091721ea79dbdf","2016-06-19",6,NA,NA,2
"11091721ea79dbdf","2016-06-19",19,NA,NA,7
"13b727ab00aa5941","2016-02-19",11,NA,NA,1
"13b727ab00aa5941","2016-02-20",12,NA,NA,1
"13e509c14dd1a12b","2016-01-15",13,NA,NA,8
"13e509c14dd1a12b","2016-01-18",5,NA,NA,1
"13e509c14dd1a12b","2016-01-18",6,NA,NA,28
"13e509c14dd1a12b","2016-01-18",8,NA,NA,51
"13e509c14dd1a12b","2016-01-18",12,NA,NA,37
"13e509c14dd1a12b","2016-01-18",16,NA,NA,1
"13e509c14dd1a12b","2016-01-20",10,NA,NA,28
"13e509c14dd1a12b","2016-01-21",13,NA,NA,3
"13e509c14dd1a12b","2016-02-03",19,NA,NA,1
"13e509c14dd1a12b","2016-02-08",10,NA,NA,38
"13e509c14dd1a12b","2016-02-09",6,NA,NA,43
"13e509c14dd1a12b","2016-02-15",0,NA,NA,1
"13e509c14dd1a12b","2016-02-16",8,NA,NA,55
"13e509c14dd1a12b","2016-02-16",9,NA,NA,46
"13e509c14dd1a12b","2016-02-16",10,NA,NA,64
"13e509c14dd1a12b","2016-02-16",11,NA,NA,57
"13e509c14dd1a12b","2016-02-16",12,NA,NA,37
"13e509c14dd1a12b","2016-02-16",13,NA,NA,2
"13e509c14dd1a12b","2016-02-16",16,NA,NA,1
"13e509c14dd1a12b","2016-02-17",6,NA,NA,34
"13e509c14dd1a12b","2016-02-17",7,NA,NA,55
"13e509c14dd1a12b","2016-02-17",8,NA,NA,49
"13e509c14dd1a12b","2016-02-17",9,NA,NA,38
"13e509c14dd1a12b","2016-02-17",10,NA,NA,66
"13e509c14dd1a12b","2016-02-17",11,NA,NA,48
"13e509c14dd1a12b","2016-02-17",12,NA,NA,37
"13e509c14dd1a12b","2016-02-17",13,NA,NA,27
"13e509c14dd1a12b","2016-02-22",7,NA,NA,36
"13e509c14dd1a12b","2016-02-22",8,NA,NA,36
"13e509c14dd1a12b","2016-02-22",9,NA,NA,46
"13e509c14dd1a12b","2016-02-22",10,NA,NA,42
"13e509c14dd1a12b","2016-02-22",11,NA,NA,60
"13e509c14dd1a12b","2016-02-22",12,NA,NA,41
"13e509c14dd1a12b","2016-02-22",23,NA,NA,1
"13e509c14dd1a12b","2016-02-23",6,NA,NA,18
"13e509c14dd1a12b","2016-02-23",7,NA,NA,54
"13e509c14dd1a12b","2016-02-23",8,NA,NA,45
"13e509c14dd1a12b","2016-02-23",9,NA,NA,47
"13e509c14dd1a12b","2016-02-23",10,NA,NA,43
"13e509c14dd1a12b","2016-02-24",17,NA,NA,1
"13e509c14dd1a12b","2016-02-25",5,NA,NA,1
